order_id,order_date,expected_delivery_date,delivery_date,customer_id,customer_name,customer_phone,gender,age,membership_tier,preferred_channel,province,registration_date,customer_age_days,product_id,product_name,category,brand,is_fragile,product_rating,supplier_id,supplier_name,supplier_contact,courier_id,courier_name,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_id,promo_name,promo_type,promo_discount_rate,promo_start_date,promo_end_date,channel_type,payment_method,quantity,unit_price,tier_discount_pct,campaign_discount_pct,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,delivery_days,delay_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,return_id,return_date,return_reason,return_scenario,item_condition,return_status,refund_amount,score_id,risk_score,risk_tier,scored_at,shap_values,is_returned
LGS3ORD0050011,2026-02-01 02:00:00,2026-02-06 02:00:00,2026-02-07 02:00:00,C000441,Somchai Boonmee,0821976080,Female,18,Platinum,Web,Khon Kaen,2021-03-17,1782,PRD000256,KitchenMax Kitchen Item 0256,Kitchen,KitchenMax,False,4.09,SUP023,KitchenMax Supplier,02-913-6653,COUR03,EcoDelivery,Eco,5.0,0.073,Bangkok Only,PROMO_010,Campaign 10%,Campaign,0.1,2025-01-01,2026-12-31,Web,Bank_Transfer,1,5091.89,0.1,0.1,0.2,1018.38,4073.51,5,6,1,0,2,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050011,0.351,Low,2026-02-01 02:00:00,"{'product': -0.11, 'history': 0.0, 'discount': 0.2}",0
LGS3ORD0050012,2026-02-01 03:00:00,2026-02-02 03:00:00,2026-02-02 03:00:00,C000773,Malee Prasert,0851070680,Female,51,Bronze,Shopee,Khon Kaen,2023-01-19,1109,PRD000229,SunSafe Cosmetics Item 0229,Cosmetics,SunSafe,True,4.42,SUP050,SunSafe Supplier,02-392-9108,COUR01,FastShip,Express,1.6,0.0451,Nationwide,PROMO_005,Campaign 5%,Campaign,0.05,2025-01-01,2026-12-31,Shopee,COD,1,2119.11,0.03,0.05,0.08,169.53,1949.58,1,1,0,0,3,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050012,0.3388,Low,2026-02-01 03:00:00,"{'product': 0.22, 'history': 0.0, 'discount': 0.08}",0
LGS3ORD0050013,2026-02-01 03:00:00,2026-02-04 03:00:00,2026-02-04 03:00:00,C001175,Suda Prasert,0872315067,Male,49,Bronze,TV,Chiang Mai,2022-01-28,1465,PRD000077,SilkTouch Fashion Item 0077,Fashion,SilkTouch,False,3.86,SUP028,SilkTouch Supplier,02-893-3601,COUR02,SafeLogistics,Standard,3.0,0.0905,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,Lazada,COD,2,576.94,0.03,0.0,0.03,34.62,1119.25,3,3,0,0,3,-1,0,0.0,LGS3RET0000001,2026-02-06 03:00:00,Damaged Packaging,Standard Return,Damaged Packaging,Completed,1044.23,LGS3SCR0050013,0.5745,Medium,2026-02-01 03:00:00,"{'product': -0.34, 'history': 0.0, 'discount': 0.03}",1
LGS3ORD0050014,2026-02-01 03:00:00,2026-02-04 03:00:00,2026-02-04 03:00:00,C000094,Suda Rattanakul,0818942277,Male,49,Silver,Shopee,Remote_Area,2021-02-06,1821,PRD000150,MediCare Health Item 0150,Health,MediCare,False,4.38,SUP037,MediCare Supplier,02-533-3342,COUR02,SafeLogistics,Standard,3.0,0.0562,Nationwide,PROMO_015,Campaign 15%,Campaign,0.15,2025-01-01,2026-12-31,TV_Show,Bank_Transfer,2,2100.4,0.05,0.15,0.2,840.16,3360.64,3,3,0,0,3,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050014,0.4244,Low,2026-02-01 03:00:00,"{'product': 0.18, 'history': 0.0, 'discount': 0.2}",0
LGS3ORD0050015,2026-02-01 03:00:00,2026-02-06 03:00:00,2026-02-06 03:00:00,C000379,Pim Srisuk,0847352461,Female,33,Bronze,TV,Phuket,2023-02-09,1088,PRD000278,ShieldCase Electronics Item 0278,Electronics,ShieldCase,True,3.63,SUP053,ShieldCase Supplier,02-355-7522,COUR03,EcoDelivery,Eco,5.0,0.1113,Bangkok Only,PROMO_010,Campaign 10%,Campaign,0.1,2025-01-01,2026-12-31,CallCenter,Credit_Card,3,3653.74,0.03,0.1,0.13,1424.96,9536.27,5,5,0,0,3,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050015,0.532,Medium,2026-02-01 03:00:00,"{'product': -0.57, 'history': 0.0, 'discount': 0.13}",0
LGS3ORD0050016,2026-02-01 03:00:00,2026-02-04 03:00:00,2026-02-04 03:00:00,C000743,Suda Jantana,0874651692,Male,48,Bronze,Lazada,Khon Kaen,2023-01-15,1113,PRD000284,FitStyle Fashion Item 0284,Fashion,FitStyle,False,3.53,SUP022,FitStyle Supplier,02-103-8110,COUR02,SafeLogistics,Standard,3.0,0.1067,Nationwide,PROMO_010,Campaign 10%,Campaign,0.1,2025-01-01,2026-12-31,Lazada,COD,2,1766.84,0.03,0.1,0.13,459.38,3074.3,3,3,0,0,3,-1,0,0.0,LGS3RET0000002,2026-02-14 03:00:00,Changed Mind,Standard Return,Damaged Packaging,Completed,2577.42,LGS3SCR0050016,0.5914,Medium,2026-02-01 03:00:00,"{'product': -0.67, 'history': 0.0, 'discount': 0.13}",1
LGS3ORD0050017,2026-02-01 04:00:00,2026-02-04 04:00:00,2026-02-05 04:00:00,C000453,Somchai Jantana,0811951679,Female,45,Silver,Shopee,Remote_Area,2021-10-07,1578,PRD000300,PureAir Home_Appliance Item 0300,Home_Appliance,PureAir,False,4.0,SUP043,PureAir Supplier,02-474-3594,COUR02,SafeLogistics,Standard,3.0,0.0836,Nationwide,PROMO_025,Clearance 25%,Clearance,0.25,2025-01-01,2026-12-31,CallCenter,COD,1,10088.23,0.05,0.25,0.3,3026.47,7061.76,3,4,1,0,4,-1,0,0.0,LGS3RET0000003,2026-02-13 04:00:00,Damaged Packaging,Standard Return,Wrong Size,Completed,5847.9,LGS3SCR0050017,0.6119,Medium,2026-02-01 04:00:00,"{'product': -0.2, 'history': 0.0, 'discount': 0.3}",1
LGS3ORD0050018,2026-02-01 04:00:00,2026-02-06 04:00:00,2026-02-07 04:00:00,C001063,Malee Prasert,0834288694,Male,58,Bronze,Shopee,Songkhla,2023-10-15,840,PRD000341,GadgetWorld Electronics Item 0341,Electronics,GadgetWorld,False,3.74,SUP019,GadgetWorld Supplier,02-817-4815,COUR03,EcoDelivery,Eco,5.0,0.0918,Bangkok Only,PROMO_005,Campaign 5%,Campaign,0.05,2025-01-01,2026-12-31,Web,Credit_Card,1,1503.95,0.03,0.05,0.08,120.32,1383.63,5,6,1,0,4,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050018,0.4592,Low,2026-02-01 04:00:00,"{'product': -0.46, 'history': 0.0, 'discount': 0.08}",0
LGS3ORD0050019,2026-02-01 04:00:00,2026-02-04 04:00:00,2026-02-06 04:00:00,C000713,Kanda Sawasdee,0834737067,Female,23,Platinum,TV,Khon Kaen,2023-01-22,1106,PRD000245,ShieldCase Electronics Item 0245,Electronics,ShieldCase,False,3.54,SUP040,ShieldCase Supplier,02-329-1001,COUR02,SafeLogistics,Standard,3.0,0.1118,Nationwide,PROMO_010,Campaign 10%,Campaign,0.1,2025-01-01,2026-12-31,Web,COD,4,4967.08,0.1,0.1,0.2,3973.66,15894.65,3,5,2,0,4,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050019,0.5541,Medium,2026-02-01 04:00:00,"{'product': -0.66, 'history': 0.0, 'discount': 0.2}",0
LGS3ORD0050020,2026-02-01 04:00:00,2026-02-04 04:00:00,2026-02-04 04:00:00,C000663,Suda Thong-In,0854280089,Female,39,Bronze,Shopee,Chiang Mai,2023-12-27,767,PRD000161,CleanMate Home_Appliance Item 0161,Home_Appliance,CleanMate,True,4.1,SUP010,CleanMate Supplier,02-560-9807,COUR02,SafeLogistics,Standard,3.0,0.0676,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,CallCenter,Bank_Transfer,1,1187.99,0.03,0.0,0.03,35.64,1152.35,3,3,0,0,4,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050020,0.3358,Low,2026-02-01 04:00:00,"{'product': -0.1, 'history': 0.0, 'discount': 0.03}",0
LGS3ORD0050021,2026-02-01 05:00:00,2026-02-04 05:00:00,2026-02-04 05:00:00,C000445,Malee Chaiyo,0882234682,Female,30,Platinum,Shopee,Songkhla,2023-01-15,1113,PRD000001,FreshLook Cosmetics Item 0001,Cosmetics,FreshLook,False,4.21,SUP001,FreshLook Supplier,02-209-7447,COUR02,SafeLogistics,Standard,3.0,0.0672,Nationwide,PROMO_010,Campaign 10%,Campaign,0.1,2025-01-01,2026-12-31,TV_Show,COD,1,935.87,0.1,0.1,0.2,187.17,748.7,3,3,0,0,5,-1,0,0.0,LGS3RET0000004,2026-02-13 05:00:00,Damaged Packaging,Standard Return,Damaged Packaging,Completed,694.03,LGS3SCR0050021,0.4796,Medium,2026-02-01 05:00:00,"{'product': 0.01, 'history': 0.0, 'discount': 0.2}",1
LGS3ORD0050022,2026-02-01 05:00:00,2026-02-02 05:00:00,2026-02-02 05:00:00,C000452,Arthit Chaiyo,0891245198,Female,40,Bronze,Web,Songkhla,2024-10-20,469,PRD000266,HomePro Home_Appliance Item 0266,Home_Appliance,HomePro,True,4.16,SUP021,HomePro Supplier,02-295-6894,COUR01,FastShip,Express,1.6,0.073,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,Lazada,Bank_Transfer,2,8200.78,0.03,0.0,0.03,492.05,15909.51,1,1,0,0,5,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050022,0.369,Low,2026-02-01 05:00:00,"{'product': -0.04, 'history': 0.0, 'discount': 0.03}",0
LGS3ORD0050023,2026-02-01 05:00:00,2026-02-04 05:00:00,2026-02-04 05:00:00,C000187,Malee Sawasdee,0898866596,Male,40,Platinum,CallCenter,Bangkok,2024-02-03,729,PRD000159,PureAir Home_Appliance Item 0159,Home_Appliance,PureAir,True,4.14,SUP044,PureAir Supplier,02-334-7857,COUR02,SafeLogistics,Standard,3.0,0.0774,Nationwide,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,CallCenter,Bank_Transfer,2,4133.45,0.1,0.2,0.30000000000000004,2480.07,5786.83,3,3,0,0,5,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050023,0.392,Low,2026-02-01 05:00:00,"{'product': -0.06, 'history': 0.0, 'discount': 0.3}",0
LGS3ORD0050024,2026-02-01 05:00:00,2026-02-02 05:00:00,2026-02-03 05:00:00,C001018,Arthit Boonmee,0818006172,Female,32,Silver,Shopee,Chonburi,2022-03-28,1406,PRD000169,UrbanWear Fashion Item 0169,Fashion,UrbanWear,False,3.6,SUP007,UrbanWear Supplier,02-548-8892,COUR01,FastShip,Express,1.6,0.1126,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,CallCenter,PromptPay,1,805.83,0.05,0.0,0.05,40.29,765.54,1,2,1,0,5,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050024,0.4887,Medium,2026-02-01 05:00:00,"{'product': -0.6, 'history': 0.0, 'discount': 0.05}",0
LGS3ORD0050025,2026-02-01 06:00:00,2026-02-02 06:00:00,2026-02-02 06:00:00,C000164,Somchai Rattanakul,0841995926,Female,48,Bronze,TV,Remote_Area,2022-12-25,1134,PRD000170,FreshLook Cosmetics Item 0170,Cosmetics,FreshLook,False,4.0,SUP052,FreshLook Supplier,02-780-8846,COUR01,FastShip,Express,1.6,0.084,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,TV_Show,Credit_Card,2,358.0,0.03,0.0,0.03,21.48,694.52,1,1,0,0,6,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050025,0.4468,Low,2026-02-01 06:00:00,"{'product': -0.2, 'history': 0.0, 'discount': 0.03}",0
LGS3ORD0050026,2026-02-01 06:00:00,2026-02-04 06:00:00,2026-02-05 06:00:00,C000755,Somchai Prasert,0873820978,Female,18,Platinum,CallCenter,Bangkok,2021-08-25,1621,PRD000025,GadgetWorld Electronics Item 0025,Electronics,GadgetWorld,False,4.05,SUP014,GadgetWorld Supplier,02-402-6295,COUR02,SafeLogistics,Standard,3.0,0.0772,Nationwide,PROMO_015,Campaign 15%,Campaign,0.15,2025-01-01,2026-12-31,Web,COD,2,3756.79,0.1,0.15,0.25,1878.4,5635.19,3,4,1,0,6,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050026,0.5057,Medium,2026-02-01 06:00:00,"{'product': -0.15, 'history': 0.0, 'discount': 0.25}",0
LGS3ORD0050027,2026-02-01 06:00:00,2026-02-04 06:00:00,2026-02-05 06:00:00,C000193,Anong Srisuk,0831543158,Female,40,Silver,CallCenter,Chonburi,2022-12-06,1153,PRD000182,CookEasy Kitchen Item 0182,Kitchen,CookEasy,True,4.12,SUP014,CookEasy Supplier,02-166-6488,COUR02,SafeLogistics,Standard,3.0,0.0705,Nationwide,PROMO_005,Campaign 5%,Campaign,0.05,2025-01-01,2026-12-31,Web,Credit_Card,2,3296.62,0.05,0.05,0.1,659.32,5933.92,3,4,1,0,6,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050027,0.3151,Low,2026-02-01 06:00:00,"{'product': -0.08, 'history': 0.0, 'discount': 0.1}",0
LGS3ORD0050028,2026-02-01 06:00:00,2026-02-02 06:00:00,2026-02-02 06:00:00,C000643,Suda Chaiyo,0876011899,Male,18,Bronze,Web,Bangkok,2022-11-11,1178,PRD000226,UrbanWear Fashion Item 0226,Fashion,UrbanWear,False,3.68,SUP041,UrbanWear Supplier,02-704-5476,COUR01,FastShip,Express,1.6,0.1007,Nationwide,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,TV_Show,Credit_Card,1,1004.49,0.03,0.2,0.23,231.03,773.46,1,1,0,0,6,-1,0,0.0,LGS3RET0000005,2026-02-03 06:00:00,Size Issue,Standard Return,Good Condition,Completed,719.2,LGS3SCR0050028,0.546,Medium,2026-02-01 06:00:00,"{'product': -0.52, 'history': 0.0, 'discount': 0.23}",1
LGS3ORD0050029,2026-02-01 07:00:00,2026-02-04 07:00:00,2026-02-06 07:00:00,C000376,Arthit Chaiyo,0894504594,Female,41,Bronze,TV,Bangkok,2021-01-10,1848,PRD000248,PureAir Home_Appliance Item 0248,Home_Appliance,PureAir,False,3.96,SUP038,PureAir Supplier,02-784-3507,COUR02,SafeLogistics,Standard,3.0,0.0868,Nationwide,PROMO_025,Clearance 25%,Clearance,0.25,2025-01-01,2026-12-31,TV_Show,COD,2,4113.95,0.03,0.25,0.28,2303.81,5924.08,3,5,2,0,7,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050029,0.6045,Medium,2026-02-01 07:00:00,"{'product': -0.24, 'history': 0.0, 'discount': 0.28}",0
LGS3ORD0050030,2026-02-01 07:00:00,2026-02-06 07:00:00,2026-02-08 07:00:00,C000998,Pim Chaiyo,0899976173,Male,44,Bronze,Shopee,Bangkok,2021-09-20,1595,PRD000083,ChefHome Kitchen Item 0083,Kitchen,ChefHome,False,4.34,SUP014,ChefHome Supplier,02-403-8379,COUR03,EcoDelivery,Eco,5.0,0.063,Bangkok Only,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,Web,COD,1,5181.13,0.03,0.0,0.03,155.43,5025.7,5,7,2,0,7,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050030,0.425,Low,2026-02-01 07:00:00,"{'product': 0.14, 'history': 0.0, 'discount': 0.03}",0
LGS3ORD0050031,2026-02-01 07:00:00,2026-02-02 07:00:00,2026-02-02 07:00:00,C000726,Kanda Jantana,0840650347,Female,43,Silver,Shopee,Nakhon Ratchasima,2022-03-16,1418,PRD000224,CookEasy Kitchen Item 0224,Kitchen,CookEasy,False,3.92,SUP034,CookEasy Supplier,02-973-8638,COUR01,FastShip,Express,1.6,0.0794,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,Shopee,Credit_Card,3,2992.31,0.05,0.0,0.05,448.85,8528.1,1,1,0,0,7,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050031,0.3962,Low,2026-02-01 07:00:00,"{'product': -0.28, 'history': 0.0, 'discount': 0.05}",0
LGS3ORD0050032,2026-02-01 07:00:00,2026-02-02 07:00:00,2026-02-02 07:00:00,C001184,Somchai Jantana,0864882544,Male,32,Silver,Web,Bangkok,2023-04-19,1019,PRD000110,ChefHome Kitchen Item 0110,Kitchen,ChefHome,True,4.23,SUP059,ChefHome Supplier,02-388-5038,COUR01,FastShip,Express,1.6,0.0598,Nationwide,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,Shopee,Bank_Transfer,2,2075.61,0.05,0.2,0.25,1037.8,3113.41,1,1,0,0,7,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050032,0.3464,Low,2026-02-01 07:00:00,"{'product': 0.03, 'history': 0.0, 'discount': 0.25}",0
LGS3ORD0050033,2026-02-01 07:00:00,2026-02-02 07:00:00,2026-02-02 07:00:00,C000808,Suda Sawasdee,0881020818,Male,45,Bronze,Shopee,Khon Kaen,2023-11-05,819,PRD000248,PureAir Home_Appliance Item 0248,Home_Appliance,PureAir,False,3.96,SUP038,PureAir Supplier,02-784-3507,COUR01,FastShip,Express,1.6,0.0868,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,TV_Show,Credit_Card,1,4116.34,0.03,0.0,0.03,123.49,3992.85,1,1,0,0,7,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS3SCR0050033,0.4067,Low,2026-02-01 07:00:00,"{'product': -0.24, 'history': 0.0, 'discount': 0.03}",0
